symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
FIVESTAR,INE128S01021,2024-12-03,NSE,EQ,EQ,BUY,FALSE,2,635.85,206690886,NA,NA
FIVESTAR,INE128S01021,2024-12-03,NSE,EQ,EQ,BUY,FALSE,8,635.85,206690887,NA,NA
FIVESTAR,INE128S01021,2024-12-03,NSE,EQ,EQ,BUY,FALSE,9,635.9,206690888,NA,NA
TATAMOTORS,INE155A01022,2024-12-02,NSE,EQ,EQ,BUY,FALSE,2,789.95,600115625,NA,NA
BAJAJHFL,INE377Y01014,2024-12-02,NSE,EQ,EQ,SELL,FALSE,7,133.91,410604,NA,NA
BAJAJHFL,INE377Y01014,2024-12-02,NSE,EQ,EQ,SELL,FALSE,7,133.9,410605,NA,NA
BAJAJHFL,INE377Y01014,2024-12-02,NSE,EQ,EQ,SELL,FALSE,16,133.9,410606,NA,NA
TATATECH,INE142M01025,2024-12-02,NSE,EQ,EQ,BUY,FALSE,2,945.0,600876790,NA,NA
OLAELEC,INE0LXG01040,2024-11-29,NSE,EQ,EQ,SELL,FALSE,35,89.91,401409883,NA,NA
TATATECH,INE142M01025,2024-11-28,NSE,EQ,EQ,BUY,FALSE,1,949.8,601615814,NA,NA
TATATECH,INE142M01025,2024-11-28,NSE,EQ,EQ,BUY,FALSE,1,949.8,601615815,NA,NA
COCHINSHIP,INE704P01025,2024-11-28,NSE,EQ,EQ,SELL,FALSE,5,1563.0,4754307,NA,NA
TATAMOTORS,INE155A01022,2024-11-27,NSE,EQ,EQ,BUY,FALSE,5,790.0,605909543,NA,NA
ASIANPAINT,INE021A01026,2024-11-25,NSE,EQ,EQ,BUY,FALSE,1,2500.0,46384,NA,NA
SOUTHBANK,INE683A01023,2024-11-25,NSE,EQ,EQ,BUY,FALSE,100,23.06,604890002,NA,NA
OLAELEC,INE0LXG01040,2024-11-25,NSE,EQ,EQ,BUY,FALSE,20,70.74,405019603,NA,NA
TATATECH,INE142M01025,2024-11-25,NSE,EQ,EQ,BUY,FALSE,3,953.7,604833690,NA,NA
BAJAJHFL,INE377Y01014,2024-11-25,NSE,EQ,EQ,BUY,FALSE,20,129.94,4372307,NA,NA
OLAELEC,INE0LXG01040,2024-11-22,NSE,EQ,EQ,BUY,FALSE,5,68.69,400998871,NA,NA
OLAELEC,INE0LXG01040,2024-11-22,NSE,EQ,EQ,BUY,FALSE,15,68.69,400998872,NA,NA
BAJAJHFL,INE377Y01014,2024-11-22,NSE,EQ,EQ,BUY,FALSE,20,128.0,3778289,NA,NA
SOUTHBANK,INE683A01023,2024-11-21,NSE,EQ,EQ,BUY,FALSE,100,22.39,603756976,NA,NA
TATATECH,INE142M01025,2024-11-21,NSE,EQ,EQ,BUY,FALSE,2,936.75,607914171,NA,NA
COCHINSHIP,INE704P01025,2024-11-21,NSE,EQ,EQ,BUY,FALSE,2,1292.5,8766789,NA,NA
TATAMOTORS,INE155A01022,2024-11-19,NSE,EQ,EQ,BUY,FALSE,5,790.0,600493600,NA,NA
TATATECH,INE142M01025,2024-11-19,NSE,EQ,EQ,BUY,FALSE,2,955.0,602060526,NA,NA
TATATECH,INE142M01025,2024-11-19,NSE,EQ,EQ,BUY,FALSE,3,955.0,602060628,NA,NA
COCHINSHIP,INE704P01025,2024-11-19,NSE,EQ,EQ,BUY,FALSE,5,1330.0,35539,NA,NA
AARTIIND,INE769A01020,2024-11-18,NSE,EQ,EQ,BUY,FALSE,5,431.65,846553,NA,NA
BAJAJHFL,INE377Y01014,2024-11-18,NSE,EQ,EQ,BUY,FALSE,10,128.8,890601,NA,NA
OLAELEC,INE0LXG01040,2024-11-18,NSE,EQ,EQ,BUY,FALSE,20,70.0,402523720,NA,NA
AARTIIND,INE769A01020,2024-11-14,NSE,EQ,EQ,BUY,FALSE,5,431.75,849547,NA,NA
SOUTHBANK,INE683A01023,2024-11-14,NSE,EQ,EQ,BUY,FALSE,100,22.7,601150724,NA,NA
LODHA,INE670K01029,2024-11-13,NSE,EQ,EQ,SELL,FALSE,14,1218.95,400050786,NA,NA
